file,line,type,commit,author,date,time,timezone,datetime,depth,length
src/routes/+page.svelte,30,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,24
src/routes/+page.svelte,31,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,17
src/routes/+page.svelte,32,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,24
src/routes/+page.svelte,33,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,20
src/routes/+page.svelte,34,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,27
src/routes/+page.svelte,35,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,4
src/routes/+page.svelte,36,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,9
src/routes/+page.svelte,37,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,13
src/routes/+page.svelte,38,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,63
src/routes/+page.svelte,39,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,7
src/routes/+page.svelte,40,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,13
src/routes/+page.svelte,41,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,63
src/routes/+page.svelte,42,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,7
src/routes/+page.svelte,43,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+page.svelte,44,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,3
src/routes/+page.svelte,45,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,14
src/routes/+page.svelte,46,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,4
src/routes/+page.svelte,47,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,21
src/routes/+page.svelte,48,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,32
src/routes/+page.svelte,49,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,29
src/routes/+page.svelte,50,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,6
src/routes/+page.svelte,51,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,5
src/routes/+page.svelte,52,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+page.svelte,53,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,6
src/routes/+page.svelte,54,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,2
src/routes/+page.svelte,55,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,13
src/routes/+page.svelte,56,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,27
src/routes/+page.svelte,57,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+page.svelte,58,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,2
src/routes/+page.svelte,59,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,11
src/routes/+page.svelte,60,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,20
src/routes/+page.svelte,61,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,17
src/routes/+page.svelte,62,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,25
src/routes/+page.svelte,63,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,25
src/routes/+page.svelte,64,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+page.svelte,65,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,2
src/routes/+page.svelte,66,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,20
src/routes/+page.svelte,67,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,17
src/routes/+page.svelte,68,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+page.svelte,69,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,7
src/routes/+page.svelte,70,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,19
src/routes/+page.svelte,71,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,18
src/routes/+page.svelte,72,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,1,31
src/routes/+page.svelte,73,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,17
src/routes/+page.svelte,74,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,18
src/routes/+page.svelte,75,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+page.svelte,76,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,7
src/routes/+layout.svelte,1,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,7
src/routes/+layout.svelte,2,js,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,34
src/routes/+layout.svelte,3,js,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,33
src/routes/+layout.svelte,4,js,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+layout.svelte,5,js,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,12
src/routes/+layout.svelte,6,js,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,27
src/routes/+layout.svelte,7,js,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,39
src/routes/+layout.svelte,8,js,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,37
src/routes/+layout.svelte,9,js,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,35
src/routes/+layout.svelte,10,js,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,56
src/routes/+layout.svelte,11,js,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,1
src/routes/+layout.svelte,12,js,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+layout.svelte,13,js,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,48
src/routes/+layout.svelte,14,js,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,58
src/routes/+layout.svelte,15,js,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,48
src/routes/+layout.svelte,16,js,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+layout.svelte,17,js,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,55
src/routes/+layout.svelte,18,js,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+layout.svelte,19,js,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,41
src/routes/+layout.svelte,20,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,8
src/routes/+layout.svelte,21,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+layout.svelte,22,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,4
src/routes/+layout.svelte,23,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,17
src/routes/+layout.svelte,24,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,1
src/routes/+layout.svelte,25,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,29
src/routes/+layout.svelte,26,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,26
src/routes/+layout.svelte,27,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,39
src/routes/+layout.svelte,28,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,55
src/routes/+layout.svelte,29,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+layout.svelte,30,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,8
src/routes/+layout.svelte,31,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,3
src/routes/+layout.svelte,32,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,6
src/routes/+layout.svelte,33,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,5
src/routes/+layout.svelte,34,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+layout.svelte,35,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,27
src/routes/+layout.svelte,36,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,5
src/routes/+layout.svelte,37,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+layout.svelte,38,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,34
src/routes/+layout.svelte,39,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,46
src/routes/+layout.svelte,40,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,37
src/routes/+layout.svelte,41,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,35
src/routes/+layout.svelte,42,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,8
src/routes/+layout.svelte,43,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,7
src/routes/+layout.svelte,44,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+layout.svelte,45,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,7
src/routes/+layout.svelte,46,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+layout.svelte,47,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,6
src/routes/+layout.svelte,48,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,4
src/routes/+layout.svelte,49,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,40
src/routes/+layout.svelte,50,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+layout.svelte,51,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,13
src/routes/+layout.svelte,52,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,18
src/routes/+layout.svelte,53,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,23
src/routes/+layout.svelte,54,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,25
src/routes/+layout.svelte,55,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+layout.svelte,56,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,40
src/routes/+layout.svelte,57,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+layout.svelte,58,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+layout.svelte,59,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,6
src/routes/+layout.svelte,60,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,6
src/routes/+layout.svelte,61,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,21
src/routes/+layout.svelte,62,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,14
src/routes/+layout.svelte,63,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,18
src/routes/+layout.svelte,64,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,14
src/routes/+layout.svelte,65,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+layout.svelte,66,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+layout.svelte,67,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,14
src/routes/+layout.svelte,68,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,25
src/routes/+layout.svelte,69,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,25
src/routes/+layout.svelte,70,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,40
src/routes/+layout.svelte,71,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,20
src/routes/+layout.svelte,72,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,17
src/routes/+layout.svelte,73,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+layout.svelte,74,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+layout.svelte,75,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,12
src/routes/+layout.svelte,76,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,25
src/routes/+layout.svelte,77,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,25
src/routes/+layout.svelte,78,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,39
src/routes/+layout.svelte,79,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,20
src/routes/+layout.svelte,80,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,70
src/routes/+layout.svelte,81,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+layout.svelte,82,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+layout.svelte,83,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,13
src/routes/+layout.svelte,84,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,17
src/routes/+layout.svelte,85,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,9
src/routes/+layout.svelte,86,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,11
src/routes/+layout.svelte,87,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,20
src/routes/+layout.svelte,88,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,8
src/routes/+layout.svelte,89,css,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/+layout.svelte,90,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,7
src/routes/resume/+page.svelte,1,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,0
src/routes/resume/+page.svelte,2,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,12
src/routes/resume/+page.svelte,3,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,16
src/routes/resume/+page.svelte,4,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,13
src/routes/resume/+page.svelte,5,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,14
src/routes/resume/+page.svelte,6,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,5
src/routes/resume/+page.svelte,7,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,19
src/routes/resume/+page.svelte,8,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,8
src/routes/resume/+page.svelte,9,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,25
src/routes/resume/+page.svelte,10,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,3
src/routes/resume/+page.svelte,11,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,27
src/routes/resume/+page.svelte,12,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,14
src/routes/resume/+page.svelte,13,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,40
src/routes/resume/+page.svelte,14,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,19
src/routes/resume/+page.svelte,15,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,4
src/routes/resume/+page.svelte,16,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,9
src/routes/resume/+page.svelte,17,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,8
src/routes/resume/+page.svelte,18,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,25
src/routes/resume/+page.svelte,19,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,3
src/routes/resume/+page.svelte,20,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,44
src/routes/resume/+page.svelte,21,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,19
src/routes/resume/+page.svelte,22,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,4
src/routes/resume/+page.svelte,23,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,9
src/routes/resume/+page.svelte,24,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,8
src/routes/resume/+page.svelte,25,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,26
src/routes/resume/+page.svelte,26,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,3
src/routes/resume/+page.svelte,27,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,21
src/routes/resume/+page.svelte,28,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,3
src/routes/resume/+page.svelte,29,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,26
src/routes/resume/+page.svelte,30,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,24
src/routes/resume/+page.svelte,31,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,32
src/routes/resume/+page.svelte,32,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,16
src/routes/resume/+page.svelte,33,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,4
src/routes/resume/+page.svelte,34,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,4
src/routes/resume/+page.svelte,35,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,9
src/routes/resume/+page.svelte,36,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,8
src/routes/resume/+page.svelte,37,svelte,5121868b,paula lima,2025-04-03,10:51:33,-03:00,2025-04-03T10:51:33-03:00,0,32
